id,date,price,num_bedrooms,num_bathrooms,total_floors,has_view_to_waterfront,has_been_viewed,overall_condition,grade,year_built,year_last_renovated,zipcode,latitude,longitude,sqft_house,sqft_lot,sqft_no_basement,sqft_basement,sqft_house_after_2015,sqft_lot_after_2015
723000150,20150408T000000,1010000,3,2.5,1,0,0,4,8,1940,0,98105,47.6578,-122.285,2570,5000,1480,1090,2420,5484
723049434,20150408T000000,369950,3,2.5,2,0,0,3,7,2014,0,98146,47.4973,-122.346,1930,8254,1930,0,1540,8849
723069128,20140514T000000,543000,2,2,1.5,0,0,3,7,1992,0,98027,47.5007,-122.088,2370,217800,1600,770,2370,157687
723099044,20140807T000000,433200,3,2.5,2,0,0,3,8,2002,0,98045,47.4848,-121.698,2075,16200,2075,0,2300,32379
726059047,20141216T000000,310000,1,1,1.5,0,0,3,6,1944,1980,98011,47.761,-122.214,920,8282,920,0,2260,14025
726059344,20150421T000000,475000,3,2.25,1,0,0,4,7,1961,0,98011,47.7599,-122.215,1580,8659,1220,360,1970,9650
739980260,20141210T000000,324000,3,2.5,2,0,0,3,8,1999,0,98031,47.4095,-122.195,1920,5322,1920,0,1920,5000
745000005,20140825T000000,145000,1,0.75,1,0,0,2,4,1948,0,98146,47.4982,-122.362,480,9750,480,0,1550,9924
745530040,20140911T000000,845950,5,2.75,2,0,0,3,9,2014,0,98011,47.7336,-122.21,4450,9600,3650,800,4000,9750
745530240,20141226T000000,865950,5,3.5,2,0,0,3,9,2014,0,98011,47.7338,-122.208,4890,12039,3590,1300,4590,10079
748000205,20140716T000000,293000,1,1,1,0,0,3,6,1935,0,98177,47.7322,-122.359,1110,5421,1110,0,1230,8100
751000080,20141117T000000,426000,2,1,1,0,0,3,7,1947,0,98125,47.7092,-122.291,1630,7680,830,800,1250,7740
751000190,20141002T000000,355000,3,1.75,1,0,0,4,6,1948,0,98125,47.7107,-122.291,1120,7740,860,260,1240,7740
752000035,20140520T000000,699000,4,2.5,2,0,0,3,9,2006,0,98125,47.7113,-122.296,2650,7945,2650,0,1200,7920
764000155,20141107T000000,415000,4,1.5,1.5,0,0,5,9,1940,0,98022,47.1996,-122.003,2700,14760,2700,0,1670,7200
782700120,20150323T000000,334200,3,1.75,1,0,0,3,7,1980,0,98019,47.7077,-121.914,1410,45302,1410,0,2240,49222
785000040,20150318T000000,472500,4,1.75,1,0,0,4,7,1961,0,98033,47.6775,-122.18,1440,8536,1440,0,1720,9748
795002455,20150505T000000,261000,2,1,1,0,0,3,6,1941,0,98168,47.5102,-122.33,970,12500,970,0,1280,6250
797000256,20150407T000000,339950,3,1.75,1,0,0,4,6,1981,0,98168,47.5102,-122.324,1330,12092,720,610,1770,11770
798000145,20140924T000000,244500,2,1.75,1,0,0,3,6,1939,0,98168,47.4989,-122.329,1300,14500,650,650,1370,12986
798000535,20140625T000000,308000,3,1,1.5,0,0,3,6,1942,0,98168,47.5027,-122.33,1640,18144,1640,0,1500,9065
806800090,20150506T000000,275000,3,1.75,1,0,0,3,7,2003,0,98092,47.3357,-122.175,1890,5000,1890,0,2960,5421
808000070,20141021T000000,206600,3,2,1,0,0,4,7,1987,0,98030,47.3581,-122.173,1390,13464,1390,0,1720,12080
808300200,20150319T000000,468000,4,2.5,2,0,0,3,7,2000,0,98019,47.7245,-121.959,3040,20682,3040,0,2670,9742
808300310,20150313T000000,389000,4,2.25,2,0,0,3,7,2001,0,98019,47.7237,-121.959,2130,5337,2130,0,2300,6930
809000525,20140826T000000,872500,3,2.5,1,0,0,3,8,1951,0,98109,47.6334,-122.35,2040,6000,1840,200,1820,4920
809001965,20140729T000000,707000,3,1.5,2,0,0,3,8,1919,0,98109,47.6364,-122.351,1980,4000,1980,0,1980,3600
809001970,20141231T000000,931000,3,2.5,1.5,0,0,4,8,1929,0,98109,47.6364,-122.351,2460,6600,1560,900,2090,3400
809002030,20140911T000000,825000,2,2,1,0,0,4,7,1926,0,98109,47.6359,-122.351,1830,3600,1230,600,2020,3600
820000018,20141014T000000,387500,3,3.25,3,0,0,3,8,2001,0,98125,47.7185,-122.313,1860,2218,1860,0,1860,2218
820079101,20141222T000000,525000,3,2.25,2,0,2,4,7,1983,0,98022,47.2328,-121.945,2040,435600,2040,0,2020,223027
821049123,20141028T000000,389000,4,2.5,2,0,0,3,10,1998,0,98003,47.3221,-122.322,2420,9147,2420,0,1400,7200
822069118,20140729T000000,920000,3,3.25,2,0,0,3,10,2003,0,98038,47.4087,-122.062,3660,66211,3660,0,3660,107153
823059145,20141013T000000,321000,4,1,1,0,0,4,7,1941,0,98056,47.5029,-122.188,1300,18836,1300,0,1540,8498
824059140,20140527T000000,949880,4,2.25,2,0,0,3,9,1978,0,98004,47.5878,-122.202,2290,10687,2290,0,2290,10300
824059265,20141001T000000,1160000,3,1.75,1,0,2,4,8,1968,0,98004,47.5873,-122.205,1640,10464,1640,0,2630,18872
824069156,20150429T000000,570000,4,2,2,0,0,3,8,1978,0,98075,47.5851,-122.072,2000,46902,2000,0,2420,38130
825079024,20150506T000000,785000,3,2.75,2,0,0,3,9,2000,0,98014,47.662,-121.944,2990,207781,2990,0,2590,218671
826000295,20141215T000000,379950,2,1,1,0,0,3,7,1947,0,98136,47.5465,-122.384,870,7500,870,0,1240,5709
826000495,20150206T000000,557510,4,2,1.5,0,2,3,7,1912,0,98136,47.5454,-122.383,1580,4800,1580,0,1580,4800
826069085,20140903T000000,460000,3,2.25,1,0,0,3,8,1979,0,98077,47.7506,-122.063,2080,50965,1590,490,2270,51836
844001145,20150326T000000,208500,2,1,1,0,0,4,5,1906,0,98010,47.3107,-121.999,880,4814,880,0,1010,6160
844001485,20150429T000000,320900,5,2.5,1,0,0,4,7,1971,0,98010,47.3073,-122.006,2200,8500,1400,800,1360,8855
847100047,20140917T000000,579000,4,2.75,2,0,0,3,8,2012,0,98059,47.4863,-122.143,3220,9825,3220,0,2820,8566
856000985,20141106T000000,1430000,4,2.5,2,0,0,3,10,2003,0,98033,47.6906,-122.213,2910,7364,2910,0,2480,8400
868000615,20141231T000000,1230000,4,2.5,1.5,0,0,4,9,1939,0,98177,47.7076,-122.377,2600,11542,2200,400,2840,10960
868001295,20141029T000000,650000,3,1.75,1,0,0,4,7,1942,0,98177,47.7045,-122.379,1660,10819,1240,420,3110,11853
868002080,20140619T000000,899000,4,2.25,1,0,2,3,8,1959,0,98177,47.7023,-122.388,2370,6000,1440,930,3280,8843
869700350,20150429T000000,330000,2,2.5,2,0,0,3,8,1999,0,98059,47.4911,-122.154,1310,2915,1310,0,1310,3425
871001085,20150129T000000,652000,3,1,1,0,0,3,8,1948,0,98199,47.6517,-122.406,1470,6122,1200,270,2200,6122
871001735,20140911T000000,650000,4,2.25,1,0,0,3,8,1954,0,98199,47.6534,-122.409,1910,5120,1300,610,1810,5153
871001980,20140506T000000,910000,3,3.5,2,0,0,3,9,1954,2004,98199,47.651,-122.409,3020,4082,2080,940,2060,5102
904000045,20140623T000000,1290000,3,2.5,1,0,0,3,8,1956,0,98199,47.6685,-122.409,2190,11394,1550,640,2190,9540
913000315,20140605T000000,1300000,6,4.5,3,0,4,4,9,1977,0,98116,47.5837,-122.399,3902,3880,2782,1120,1100,3870
920069052,20150421T000000,243950,2,1,1,0,0,5,6,1961,0,98022,47.2411,-122.043,1120,35500,1120,0,1680,66022
921049141,20141201T000000,645000,3,2.25,1,0,0,3,10,2001,0,98003,47.3207,-122.293,3280,79279,3280,0,1860,24008
922059161,20140922T000000,365000,3,2,1,0,0,4,7,1983,0,98031,47.4066,-122.169,2140,26600,2140,0,2310,8783
922069139,20150414T000000,260000,2,1,1.5,0,0,5,7,1920,0,98038,47.407,-122.045,1550,15250,1550,0,1520,34929
923000265,20140806T000000,350000,2,1,1.5,0,0,3,7,1944,0,98177,47.7256,-122.361,1430,8157,1150,280,1820,8157
923049323,20140714T000000,239000,4,1,1,0,0,3,6,1950,0,98168,47.4989,-122.302,1280,8316,1280,0,1310,7830
923049378,20140508T000000,207000,3,1,1,0,0,4,7,1954,0,98168,47.4901,-122.303,1490,8995,1490,0,1490,9000
923049468,20141110T000000,218000,3,1,1,0,0,3,7,1956,0,98168,47.4892,-122.306,980,12812,980,0,1430,8986
923059259,20150401T000000,455950,4,2.5,2,0,0,3,8,2015,0,98056,47.4917,-122.17,2720,5771,2720,0,1940,4184
925049278,20150304T000000,607000,4,2,1.5,0,0,5,7,1926,0,98115,47.6744,-122.301,1490,4054,1490,0,1510,3889
925049318,20140811T000000,475000,3,1.75,1.5,0,0,4,7,1926,0,98115,47.6743,-122.301,1550,4054,1550,0,1510,3889
925059078,20140819T000000,604950,3,2.5,1,0,0,3,8,2013,0,98033,47.6743,-122.184,2110,5608,1340,770,2040,9363
925069042,20150105T000000,713000,4,3.25,1,0,0,4,8,1984,0,98053,47.6707,-122.045,2840,54400,2840,0,2550,43560
925069071,20150126T000000,750000,5,3.75,1.5,0,0,3,8,1967,1990,98053,47.6745,-122.054,3500,101494,3500,0,3250,38636
925069111,20150507T000000,568000,3,1.75,1,0,0,3,7,1973,0,98053,47.6735,-122.041,1760,235224,1760,0,2320,87120
930000234,20150421T000000,525000,4,2,1,0,0,4,7,1947,0,98177,47.7193,-122.361,2260,7680,1130,1130,1800,7680
952002250,20150324T000000,407000,2,2.5,2,0,0,3,8,2008,0,98116,47.5655,-122.386,1340,999,940,400,1470,1436
952003435,20140826T000000,420000,2,1,1,0,2,5,6,1922,0,98126,47.5649,-122.38,820,4025,820,0,1410,5750
952005224,20141105T000000,409000,2,1,1,0,0,4,6,1918,0,98116,47.5631,-122.381,890,3271,890,0,1190,5175
952006827,20150422T000000,390000,3,2.5,2,0,0,3,7,2007,0,98116,47.5622,-122.384,1310,1254,850,460,1310,1372
976000790,20141020T000000,670000,3,2.5,2,0,0,3,7,1985,0,98119,47.646,-122.362,1800,4763,1240,560,1790,4763
976000879,20150424T000000,700000,4,2,1,0,0,3,7,1953,0,98119,47.646,-122.363,1930,5398,1430,500,1910,4902
982850080,20140613T000000,415500,4,2.5,2,0,0,3,7,2009,0,98028,47.7608,-122.232,1750,4779,1750,0,1580,4687
984210120,20140620T000000,359900,5,2.25,1,0,0,3,7,1973,0,98058,47.4375,-122.166,2290,7420,1290,1000,1660,7526
985000833,20140910T000000,209977,3,1,1,0,0,4,7,1948,0,98168,47.4941,-122.312,1170,6134,1170,0,1440,9823
985000900,20141105T000000,198500,3,1.75,1,0,0,3,5,1932,0,98168,47.4924,-122.311,1520,7137,1520,0,1240,8602
985000955,20150312T000000,290000,4,2,2,0,0,5,6,1942,1967,98168,47.4927,-122.312,1560,8800,1560,0,1480,10000
986000045,20141007T000000,240000,4,1.75,1,0,0,3,7,1954,0,98168,47.5059,-122.303,2020,10332,1010,1010,2240,8379
993000090,20150414T000000,752000,6,3.75,2,0,0,4,8,1977,0,98103,47.6938,-122.34,3810,6663,3810,0,1610,4561
993001330,20140505T000000,406100,3,2.25,3,0,0,3,8,2005,0,98103,47.6916,-122.34,1410,1332,1410,0,1430,1448
993001961,20140709T000000,374950,3,2.25,3,0,0,3,8,2007,0,98103,47.6912,-122.343,1390,1484,1390,0,1250,1087
993002325,20140623T000000,430000,2,1.5,1,0,0,4,7,1949,0,98103,47.6912,-122.34,950,4625,950,0,1440,4625
999000215,20140512T000000,734200,4,2.5,1.5,0,0,5,7,1928,0,98107,47.6726,-122.371,2760,5000,1680,1080,1850,5000
1003400155,20140811T000000,233000,3,1,1,0,0,3,7,1955,0,98188,47.4374,-122.285,1100,7657,1100,0,1300,8000
1003600056,20141024T000000,239000,4,2,1.5,0,0,3,7,1955,0,98188,47.4386,-122.285,1370,8837,1370,0,1360,9000
1003600080,20141107T000000,245000,3,1,1,0,0,5,7,1955,0,98188,47.4396,-122.285,1010,9678,1010,0,1010,9375
1022059032,20140812T000000,401500,4,2.5,2,0,0,4,8,1977,0,98042,47.4155,-122.163,3140,94525,2280,860,1910,14300
1023059465,20140513T000000,505000,4,2.5,2,0,0,3,8,2009,0,98059,47.4959,-122.15,2790,5602,2790,0,2790,5309
1023089019,20140730T000000,452000,5,1.75,1.5,0,0,3,6,1948,0,98045,47.4881,-121.777,1830,47916,1830,0,2010,13135
1024039049,20140512T000000,1020000,3,2.5,1,0,4,4,9,1954,1983,98116,47.5799,-122.4,2920,34527,1800,1120,2480,7933
1024049024,20141203T000000,1740000,5,3.5,2.5,0,3,5,10,1929,0,98144,47.5832,-122.29,4870,7700,3650,1220,3220,7700
1025039086,20140916T000000,1880000,3,2.5,2,1,3,3,11,1925,0,98199,47.6699,-122.416,3280,29111,3280,0,3530,21074
1025039292,20141030T000000,1340000,4,2.5,2,0,0,3,11,1986,0,98199,47.6696,-122.416,2900,21074,2900,0,3390,20000
1025049114,20140717T000000,625504,3,2.25,2,0,0,3,8,2014,0,98105,47.6647,-122.284,1270,1566,1060,210,1160,1327
1025059094,20150128T000000,830000,5,3.5,2,0,0,3,8,1996,0,98052,47.6707,-122.144,3490,21780,3490,0,3070,7829
1025059186,20140917T000000,438000,3,1.75,1,0,0,4,7,1978,0,98052,47.6722,-122.162,1990,9885,1030,960,1560,10000
1043000100,20141211T000000,370000,4,2.5,2,0,0,3,8,2013,0,98030,47.385,-122.189,2531,6843,2531,0,2604,6238
1048000060,20140619T000000,543000,3,2.25,3,0,0,3,8,2008,0,98103,47.6488,-122.334,1240,949,1240,0,1310,1140
1048000160,20140627T000000,504200,2,1.5,3,0,0,3,8,2008,0,98103,47.6491,-122.334,1200,1687,1200,0,1240,1296
1049010390,20150319T000000,505000,3,2,1,0,0,3,7,1972,0,98034,47.7355,-122.18,1260,5460,1260,0,1510,5460
1062100115,20141204T000000,405000,3,2,1,0,0,4,7,1969,0,98155,47.7522,-122.278,1450,6081,1450,0,1880,6000
1068000235,20140605T000000,1160000,4,2.25,1.5,0,2,4,10,1935,0,98199,47.6426,-122.409,2980,8051,2020,960,2760,5499
1068000375,20140923T000000,3200000,6,5,2.5,0,0,3,13,1933,2002,98199,47.6427,-122.408,7100,18200,5240,1860,3130,6477
1070000390,20140702T000000,1050000,4,3.5,2,0,0,3,9,2014,0,98199,47.6482,-122.408,3390,3979,2610,780,3350,4165
1072030510,20140829T000000,415000,4,2.25,1,0,0,4,8,1981,0,98059,47.4777,-122.142,2240,12650,1730,510,2150,12650
1073100030,20150428T000000,365000,3,1,1,0,0,3,7,1953,0,98133,47.7715,-122.336,1120,8443,1120,0,1450,8433
1077100035,20150122T000000,320000,3,1.5,1,0,0,3,7,1954,0,98133,47.7711,-122.34,1400,9087,1400,0,1490,8380
1079350020,20140821T000000,305000,3,2,1,0,0,3,7,1994,0,98059,47.4852,-122.164,1490,7697,1490,0,1540,7529
1079350090,20140617T000000,332000,3,2.5,1,0,0,3,7,1993,0,98059,47.4852,-122.162,1530,9406,1270,260,1700,7682
1081200350,20141003T000000,320000,4,1.75,1,0,0,4,8,1968,0,98059,47.4715,-122.118,1760,11180,1760,0,1730,11180
1081310060,20150108T000000,375000,5,2.5,1,0,0,5,8,1970,0,98059,47.4721,-122.123,2100,14858,2100,0,1980,11730
1081330210,20140911T000000,410000,4,2.25,2,0,0,5,8,1976,0,98059,47.469,-122.121,2150,27345,2150,0,2200,11923
1085621740,20140814T000000,306000,4,2.5,2,0,0,3,7,2014,0,98092,47.3384,-122.18,2267,3577,2267,0,2056,3577
1085623250,20150331T000000,415000,4,2.5,2,0,0,3,9,2013,0,98030,47.341,-122.179,2544,4071,2544,0,2358,4179
1085623350,20141007T000000,460940,4,2.5,2,0,0,3,9,2014,0,98030,47.3412,-122.179,3202,4964,3202,0,2425,4886
1086100100,20140811T000000,476500,3,1,2,0,0,4,7,1962,1997,98033,47.6615,-122.179,1060,8625,1060,0,2010,8901
1087500040,20141014T000000,403000,3,1.75,1,0,0,3,7,1956,0,98033,47.6647,-122.177,1270,10790,1270,0,1270,10790
1088000050,20150213T000000,678700,3,1.75,1,0,0,4,8,1973,0,98033,47.6669,-122.179,1970,10548,1300,670,2500,8548
1088020070,20141216T000000,645000,4,2.25,1,0,0,5,8,1974,0,98033,47.6678,-122.182,2070,8720,1360,710,2180,8510
1088800060,20141105T000000,575000,3,2.5,2,0,0,3,9,1990,0,98011,47.7388,-122.206,2270,9600,2270,0,2580,9617
1089700010,20141008T000000,540000,4,2.5,2,0,0,3,9,1995,0,98011,47.7366,-122.204,2329,9436,2329,0,2660,10252
1091500120,20150213T000000,310000,4,2.75,1,0,0,3,7,1986,0,98031,47.3969,-122.205,1950,9720,1400,550,2300,10530
1093000090,20150416T000000,776000,2,2,1,0,0,4,7,1941,0,98115,47.6792,-122.303,1990,6180,1010,980,1470,5150
1099600220,20150108T000000,185000,3,1,1,0,0,3,7,1971,0,98023,47.3027,-122.376,1010,6400,1010,0,1820,6500
1099600250,20141202T000000,260000,3,1.75,1,0,0,4,7,1976,0,98023,47.3036,-122.377,1710,6400,1240,470,1600,6400
1105000015,20140609T000000,417000,2,1,1,0,0,3,6,1919,2003,98118,47.5452,-122.27,920,6600,920,0,1510,5944
1105000229,20140919T000000,285000,5,3,2,0,0,3,7,2002,0,98118,47.5449,-122.272,2110,5260,1670,440,2110,5260
1105000233,20140906T000000,255000,2,1,1,0,0,3,6,1941,0,98118,47.5445,-122.273,940,9330,940,0,1900,6145
1105000373,20150506T000000,252500,2,1.5,2,0,0,3,7,2009,0,98118,47.5427,-122.272,1110,986,950,160,1110,3515
1105000402,20141028T000000,630000,4,3,2,0,0,3,8,2010,0,98118,47.5428,-122.27,3640,5096,2740,900,1910,9189
1105000571,20140610T000000,433000,3,1.75,1,0,0,3,7,1959,0,98118,47.5412,-122.27,1870,7189,1270,600,1780,6200
1109000040,20140528T000000,315000,3,2,1,0,0,3,7,1993,0,98118,47.5374,-122.27,1300,3731,900,400,1300,3731
1109000390,20150310T000000,420000,3,1.5,2,0,0,3,8,1920,1995,98118,47.5383,-122.268,2390,4600,1750,640,1690,5220
1112700150,20150127T000000,405000,3,1.75,1,0,0,4,7,1979,0,98034,47.7296,-122.233,1260,7373,1260,0,1360,7373
1113000430,20140729T000000,152000,3,1,1,0,0,3,7,1965,0,98198,47.363,-122.308,902,10464,902,0,1510,7210
1115810060,20141205T000000,585188,3,2.25,1,0,0,3,8,1975,0,98052,47.6647,-122.153,2230,10026,1430,800,2230,9340
1117200190,20140804T000000,775000,3,2.5,2,0,0,3,10,1998,0,98053,47.6442,-121.999,3010,74390,3010,0,3240,109771
1118002000,20140624T000000,2470000,5,4.75,2,0,0,3,10,1940,0,98112,47.6312,-122.291,6390,13180,4560,1830,4010,8137
1118002090,20140628T000000,1600000,3,4.25,2,0,0,4,10,1930,0,98112,47.6298,-122.29,2820,7200,2460,360,3300,7522
1120069036,20141218T000000,325000,3,2.25,1,0,3,4,7,1967,0,98022,47.2377,-122.016,1570,43350,1570,0,1570,220849
1121039105,20141203T000000,399950,4,3,1,0,0,3,8,1969,0,98023,47.3268,-122.388,2150,64694,1450,700,2430,59612
1121059030,20141013T000000,559000,3,2.5,2,0,0,3,9,2001,0,98092,47.3281,-122.124,3110,217800,3110,0,2220,217800
1124000050,20140729T000000,461000,4,1,1.5,0,0,5,7,1951,0,98177,47.7181,-122.371,1260,8505,1260,0,1480,8100
1125069102,20150427T000000,1250000,4,3,1.5,0,0,3,9,1989,0,98053,47.6616,-121.999,3310,217800,3310,0,2810,217800
1133000100,20141007T000000,540000,5,1.5,1.5,0,0,4,7,1940,0,98125,47.7213,-122.31,1940,10202,1940,0,1900,8000
1133000235,20140616T000000,450000,6,2.25,1,0,0,4,8,1948,0,98125,47.7218,-122.312,3550,11780,2960,590,2360,8850
1133000671,20140602T000000,315000,3,1,1,0,0,3,6,1952,0,98125,47.7264,-122.31,960,6634,960,0,1570,7203
1137300340,20141121T000000,674250,4,2.5,1,0,0,4,9,1985,0,98072,47.7386,-122.091,2780,35000,2780,0,2740,35072
1137300690,20150220T000000,369900,4,2.5,2,0,0,4,9,1984,0,98072,47.7387,-122.096,2820,33750,2820,0,2510,36180
1137300890,20141217T000000,700500,3,2.5,2,0,0,3,9,1981,0,98072,47.7354,-122.095,2560,35265,2560,0,2820,35496
1137450120,20140729T000000,487500,4,2.5,2,0,0,3,9,2013,0,98059,47.5019,-122.151,2810,6296,2810,0,2850,6140
1137500090,20140814T000000,763776,4,2.5,2,0,0,3,9,1989,0,98075,47.5843,-122.06,2750,16139,2750,0,2810,13093
1138000250,20140521T000000,350000,3,1.5,1,0,0,5,7,1969,0,98034,47.7141,-122.213,980,7790,980,0,1390,7280
1138000450,20141016T000000,355000,4,1,1.5,0,0,3,7,1969,0,98034,47.7133,-122.212,1440,7215,1440,0,1150,7215
1150000200,20150414T000000,640000,3,2.5,2,0,0,3,10,1988,0,98029,47.5595,-122.019,2420,8244,2420,0,2500,9320
1150000400,20140721T000000,700000,4,2.5,2,0,0,4,10,1988,0,98029,47.561,-122.019,2440,7491,2440,0,2490,8580
1150700130,20150421T000000,275000,3,2.5,2,0,0,3,7,1996,0,98003,47.2778,-122.298,1710,7230,1710,0,1720,6537
1150700170,20140926T000000,299000,4,2.25,2,0,0,3,7,1996,0,98003,47.2774,-122.299,1870,6693,1870,0,1650,6518
1156000250,20140602T000000,320000,5,2.5,1,0,0,4,8,1978,0,98042,47.3392,-122.131,3020,21441,1510,1510,1610,16445
1163400070,20141112T000000,220000,3,1,1,0,0,4,7,1973,0,98022,47.2159,-121.964,1660,21514,1660,0,1660,21600
1164000040,20150312T000000,226800,2,1,1,0,0,4,7,1960,0,98030,47.3714,-122.207,1240,11393,1240,0,1660,11393
1175000059,20141010T000000,536000,3,1.75,1.5,0,0,3,7,1945,0,98107,47.672,-122.397,1580,3764,1280,300,1560,3764
1175000073,20140606T000000,500000,4,1,1.5,0,0,4,7,1904,0,98107,47.6719,-122.396,1720,4011,1720,0,1580,3784
1175000110,20141202T000000,506000,2,1,1,0,0,4,7,1926,0,98107,47.6721,-122.395,1060,3588,960,100,1570,3741
1175001135,20140929T000000,424000,3,1.75,1,0,0,5,7,1925,0,98107,47.6712,-122.393,1140,3395,620,520,1480,3500
1176001310,20150304T000000,2950000,5,4.5,3,0,4,3,10,2010,0,98107,47.6715,-122.406,4340,5722,4340,0,1770,5250
1180003090,20140906T000000,190000,2,1,1,0,0,3,6,1943,2005,98178,47.4973,-122.221,630,6000,630,0,1470,6840
1186000095,20140708T000000,890000,4,2.75,3,0,0,5,8,1979,0,98122,47.6154,-122.291,2310,4020,2310,0,2270,3750
1186000125,20140509T000000,742500,4,2.75,2,0,0,3,8,1919,1996,98122,47.6158,-122.291,3100,3773,2000,1100,2130,3777
1189000207,20141021T000000,387000,2,2.5,2,0,0,3,8,2001,0,98122,47.6131,-122.297,1170,1394,1170,0,1250,3136
1189000492,20140606T000000,405000,2,2,2,0,0,3,8,2007,0,98122,47.612,-122.295,1405,1073,1140,265,1405,3000
1189001180,20140603T000000,425000,3,2.25,1,0,0,3,7,1979,0,98122,47.6113,-122.297,1660,6000,1110,550,1440,4080
1193000450,20150410T000000,825000,5,1.75,1.5,0,0,3,8,1937,0,98199,47.6461,-122.392,2330,6000,2080,250,2150,6000
1196002948,20150218T000000,490000,3,2.5,1,0,2,4,9,1989,0,98023,47.3384,-122.34,2410,11900,1600,810,3090,11902
1196003428,20140624T000000,405000,3,2.5,2,0,0,3,10,1995,0,98023,47.3384,-122.336,3170,12750,2360,810,2970,13125
1219000473,20140626T000000,164950,3,1.75,1,0,0,3,7,1956,0,98166,47.4608,-122.34,1570,15330,1080,490,1250,13330
1220000100,20150504T000000,215000,1,1,1,0,0,4,5,1920,0,98166,47.4655,-122.346,970,7639,570,400,1360,7380
1220000367,20140716T000000,320000,3,2.5,2,0,0,3,8,2008,0,98166,47.4643,-122.346,1820,1855,1570,250,1470,6900
1223039195,20150508T000000,465000,5,1.75,1,0,1,3,8,1958,0,98146,47.4959,-122.367,2330,6450,1330,1000,2330,8258
1223049150,20150414T000000,325000,2,1.75,1,0,0,3,7,1965,0,98178,47.4893,-122.229,1670,10725,1670,0,1600,10725
1223059081,20150325T000000,480000,3,1.75,1,0,0,3,7,1970,0,98059,47.4915,-122.106,1960,43995,1960,0,1960,42253
1223089066,20140814T000000,688000,4,3,2,0,0,3,10,1998,0,98045,47.4883,-121.725,3400,292723,3400,0,1760,69696
1226039124,20150428T000000,529000,2,2,2,0,0,3,8,2008,0,98177,47.7628,-122.359,1540,9714,1540,0,1840,8179
1226039129,20150209T000000,400000,4,2,1,0,0,3,8,1964,0,98177,47.7565,-122.358,1560,8250,1320,240,1870,8258
1226059112,20150220T000000,415000,3,1,1,0,0,3,7,1971,0,98072,47.7528,-122.119,1360,73616,1360,0,2040,50965
1226069045,20140827T000000,979500,4,3.75,2,0,0,3,11,2000,0,98019,47.7479,-121.972,4133,361548,4133,0,1970,291416
1231000645,20140801T000000,846000,4,3.25,2,0,1,3,10,2014,0,98118,47.5554,-122.267,2720,4000,2070,650,1450,4000
1231001110,20140722T000000,380000,3,1,1,0,0,3,6,1910,0,98118,47.5539,-122.268,920,3532,920,0,1250,4000
1231001130,20141113T000000,572000,3,2.25,1.5,0,0,5,7,1920,0,98118,47.5539,-122.267,1860,4000,1020,840,1180,4000
1232002015,20140605T000000,466500,3,1,1,0,0,3,7,1945,0,98117,47.6847,-122.381,1430,3840,950,480,1430,3840
1233100260,20141114T000000,490000,3,1,2,0,0,4,7,1920,0,98033,47.6773,-122.178,1260,9638,1260,0,1760,7822
1235100371,20140717T000000,580000,5,2.75,2,0,0,3,7,1960,0,98033,47.6766,-122.186,3550,9600,3550,0,3370,9600
1236300290,20141022T000000,1060000,4,3.5,2,0,1,3,11,1995,0,98033,47.6855,-122.19,3850,8100,2430,1420,2620,9346
1237500577,20150212T000000,880000,4,2.5,2,0,0,3,10,2007,0,98052,47.6776,-122.161,3550,8618,3550,0,1310,9746
1238500451,20150209T000000,130000,3,1,1,0,0,4,7,1960,0,98033,47.683,-122.176,1110,7520,1110,0,1440,8400
1238501184,20140708T000000,999000,4,2.5,2,0,0,3,10,2013,0,98033,47.6828,-122.186,3130,10849,3130,0,2470,9131
