id,zipcode,latitude,longitude
9492500090,98033,47.695,-122.18
9498200046,98177,47.7047,-122.373
9500900430,98002,47.289,-122.212
9508850120,98053,47.6688,-122.024
9510300220,98045,47.4745,-121.723
9510400100,98058,47.4444,-122.182
9510860060,98052,47.665,-122.087
9510900630,98023,47.3082,-122.372
9510900710,98023,47.3092,-122.372
9510970300,98052,47.6649,-122.08
9512000140,98005,47.5858,-122.17
9512200140,98058,47.4593,-122.136
9512500680,98052,47.6721,-122.152
9513900050,98031,47.4097,-122.193
9520900210,98072,47.7685,-122.16
9521100866,98103,47.6617,-122.349
9521101221,98103,47.6637,-122.346
9521101455,98103,47.6638,-122.345
9522350090,98034,47.7094,-122.234
9523100712,98103,47.6683,-122.355
9523102580,98103,47.6744,-122.353
9523103590,98103,47.6737,-122.354
9525600030,98107,47.6704,-122.358
9526600260,98052,47.7066,-122.112
9527000090,98034,47.7103,-122.232
9528100963,98115,47.6827,-122.325
9528101224,98115,47.6827,-122.324
9528102772,98115,47.6776,-122.318
9528102996,98115,47.6765,-122.32
9528104345,98115,47.677,-122.325
9530101290,98107,47.6659,-122.359
9533600185,98004,47.6276,-122.205
9540100060,98177,47.7617,-122.36
9541800065,98005,47.5924,-122.175
9542000050,98005,47.5999,-122.176
9542100085,98005,47.5893,-122.177
9542100165,98005,47.5911,-122.177
9542300320,98005,47.5987,-122.178
9542400010,98005,47.5968,-122.174
9542400025,98005,47.5975,-122.174
9542801310,98023,47.2988,-122.374
9542850320,98005,47.592,-122.166
9543000896,98001,47.2739,-122.249
9543000945,98001,47.2734,-122.248
9547200790,98115,47.676,-122.308
9547201155,98115,47.6769,-122.307
9547202245,98115,47.678,-122.311
9550200370,98103,47.6663,-122.332
9550200650,98103,47.6653,-122.333
9551201155,98103,47.6701,-122.339
9551201660,98103,47.6709,-122.337
9552700550,98006,47.5471,-122.149
9552701000,98006,47.548,-122.154
9554200105,98115,47.7,-122.292
9558000100,98058,47.4487,-122.117
9558020840,98058,47.4496,-122.12
9558021010,98058,47.4518,-122.12
9558050450,98058,47.4569,-122.118
9560800390,98072,47.7579,-122.141
9564800145,98055,47.49,-122.22
9567800435,98011,47.7649,-122.205
9578060470,98028,47.7734,-122.237
9808100150,98004,47.648,-122.218
9808610190,98004,47.6462,-122.191
9808630120,98033,47.6528,-122.203
9809000020,98004,47.6458,-122.219
9818700645,98122,47.6067,-122.298
9822700285,98105,47.6597,-122.29
9826700707,98122,47.6022,-122.311
9826701345,98122,47.6036,-122.305
9826701735,98122,47.6031,-122.303
9827700105,98122,47.6025,-122.303
9828201202,98122,47.6156,-122.297
9828201920,98122,47.6163,-122.294
9828202255,98122,47.6158,-122.293
9828701650,98112,47.6212,-122.296
9828701690,98112,47.6204,-122.296
9828701745,98112,47.6212,-122.298
9828702513,98122,47.6191,-122.301
9828702588,98112,47.6199,-122.3
9828702895,98112,47.6209,-122.302
9829200250,98122,47.6055,-122.285
9829200495,98122,47.6044,-122.284
9834200440,98144,47.5747,-122.287
9834200555,98144,47.5733,-122.287
9900000190,98166,47.4697,-122.351
