id,num_bedrooms,num_bathrooms,total_floors,has_view_to_waterfront,has_been_viewed,overall_condition,grade,year_built,year_last_renovated
6388920460,3,2.5,2,0,0,3,9,1990,0
6388930170,4,2.5,2,0,0,3,8,1996,0
6403500570,5,2.75,2,0,0,3,8,1996,0
6411600043,4,1.75,1.5,0,0,4,7,1927,0
6411600045,4,2.5,2,0,0,3,8,1991,0
6411600113,3,1,1,0,0,4,6,1910,0
6411600370,7,3.5,1,0,0,3,7,1961,0
6412100092,3,1,1,0,0,3,7,1954,0
6413600123,3,2.25,1,0,0,3,7,1950,0
6413600275,4,1.75,2,0,0,5,7,1949,0
6414100026,2,1,1,0,0,3,7,1961,0
6414100133,3,1,1,0,0,5,7,1951,0
6414100482,2,1,1,0,0,3,7,1947,0
6414600051,2,1,1,0,0,3,7,1947,0
6414600321,3,1,1,0,0,3,7,1952,0
6421100342,3,2.5,2,0,0,4,9,1989,0
6421100502,5,3,1,0,0,3,7,2004,0
6430000070,3,0.75,1,0,0,4,7,1923,0
6430000280,4,2,1,0,0,3,8,1952,0
6430500086,3,1,1,0,0,3,7,1955,0
6431000987,3,2.25,3,0,0,3,8,2008,0
6431500283,3,1,1,0,0,4,7,1921,0
6437400101,2,1,1,0,0,3,7,1918,0
6447300345,4,3,2,0,2,3,8,1902,1956
6450300840,4,3.75,2,0,0,3,7,1963,2006
6450302545,3,1,1.5,0,0,4,7,1931,0
6456200020,3,2,1,0,0,4,7,1952,0
6600000330,3,1.5,1,0,0,3,8,1952,0
6600060150,4,2.5,2,0,0,3,8,2014,0
6600220550,3,1.75,1,0,0,3,8,1983,0
6600410170,3,1,1,0,0,4,6,1978,0
6600490250,4,2.5,2,0,0,3,7,2004,0
6600790210,2,1,1,0,0,3,7,1954,0
6601200020,4,2.5,2,0,0,3,8,2007,0
6601200040,4,2.5,2,0,0,3,8,2013,0
6607000126,4,1.75,1,0,0,5,7,1955,0
6610000591,4,2.75,1,0,3,3,9,1960,2005
6613000935,4,2.5,2,1,2,2,10,1923,0
6616000010,4,2.5,1,0,2,5,8,1952,0
6619510060,4,3,2,0,0,3,7,1982,0
6619900120,5,3.5,1,0,3,4,8,1973,0
6619910230,3,2.5,1,0,2,3,8,1975,0
6623400187,4,1,1,0,0,3,7,1966,0
6624030050,3,2.5,2,0,0,3,8,1999,0
6625910100,3,2.25,1,0,0,5,8,1979,0
6632300567,4,2.5,2,0,0,3,9,2004,0
6638900405,2,1,1,0,0,3,6,1942,0
6641020050,4,2.5,2,0,0,3,8,1996,0
6641040100,4,3.5,2,0,0,3,10,2006,0
6645900010,4,2.5,1,0,0,3,9,2003,0
6648150090,4,4,2,0,0,3,11,1990,0
6648500580,3,2.25,1,0,0,3,8,1979,0
6648900005,3,1,1,0,0,4,7,1954,0
6649250410,4,2.5,2,0,0,3,9,1988,0
6662400105,3,2.5,2,0,0,3,7,2004,0
6664000130,3,2.25,1,0,0,5,8,1976,0
6664000130,3,2.25,1,0,0,5,8,1976,0
6664900260,3,2,1,0,0,3,7,1990,0
6667400090,4,3.25,1,0,0,3,11,1982,0
6669020290,3,1.75,1,0,0,3,8,1978,0
6669020290,3,1.75,1,0,0,3,8,1978,0
6669020490,4,2.25,2,0,0,3,8,1978,0
6669020640,3,1.75,1,0,0,4,8,1978,0
6669070220,3,2.25,1,0,0,4,9,1984,0
6669080020,4,3,2,0,0,3,7,2007,0
6669150790,3,2.25,1,0,0,4,7,1980,0
6669250100,4,2.5,2,0,0,3,9,2005,0
6671900095,3,1.75,1,0,0,5,7,1948,0
6672920150,3,2,1,0,0,3,7,1987,0
6679000130,3,2.5,2,0,0,3,7,2002,0
6683000295,3,2.5,2,0,0,3,7,1977,0
6684500040,3,1,1,0,0,4,7,1952,0
6699930440,3,2.5,2,0,0,3,8,2004,0
6699940140,4,2.5,2,0,0,3,8,2004,0
6700390090,3,2.5,2,0,0,3,7,1992,0
6700400110,3,2,1,0,0,4,7,1991,0
6703100135,3,1.5,1,0,0,4,7,1952,0
6705120280,2,2.5,2,0,0,3,8,1986,0
6705850140,4,2.75,2,0,0,3,10,1992,0
6706200130,3,1.75,1,0,0,3,7,1966,0
6706600090,3,2.5,1,0,0,4,7,1977,0
6713700025,3,1,1,0,0,4,7,1955,0
6743700030,4,2,2,0,0,4,6,1928,0
6751300375,3,1,1,0,0,3,7,1956,0
6751500285,3,2,1,0,0,4,7,1957,0
6762700515,3,2.5,2,0,0,3,11,1984,0
6772200055,4,3,1.5,0,0,5,8,1929,0
6790200180,4,2.5,2,0,0,3,8,1987,0
6791900260,4,2.75,2,0,0,3,9,2010,0
6802200100,3,2,2,0,0,4,7,1991,0
6802200110,3,2,1,0,0,3,7,1991,0
6802200280,3,2.5,2,0,0,3,7,1990,0
6802210450,3,2.25,1,0,0,4,7,1991,0
6804600550,4,2.25,2,0,0,3,8,1980,0
6806100420,3,2.5,2,0,0,3,7,2005,0
6813600605,4,4.5,3,0,0,3,9,2014,0
6815100085,4,2,1.5,0,0,5,7,1939,0
6817800330,2,1,1,0,0,2,7,1981,0
6817800910,3,2,1,0,0,3,7,1984,0
6817810190,3,2,1,0,0,3,7,1984,0
6821101837,2,2,1,0,0,3,7,2002,0
6821102170,4,2,1,0,1,4,8,1954,0
6821102346,3,2.25,2,0,0,3,8,2002,0
6821102350,2,1,2,0,0,4,7,1945,0
6821600390,3,2,2,0,1,4,9,1926,0
6822100780,2,1,1,0,0,4,7,1942,0
6824100007,3,3,3,0,0,3,8,2006,0
6840700165,1,1,1,0,0,4,7,1926,0
6840701095,3,1,1.5,0,0,3,7,1924,0
6840701135,5,2.5,1.5,0,0,5,7,1925,0
6843300090,4,2.25,2,0,0,3,8,1977,0
6844700415,4,2.25,1,0,0,3,7,1962,0
6848200325,3,2.75,2.5,0,0,3,7,1901,0
6850700670,6,3,2.5,0,0,3,7,1906,0
6851700381,4,2,2,0,0,4,9,1905,0
6858700225,3,1.75,1,0,0,4,7,1949,0
6861700156,4,2.25,2,0,0,5,9,1909,0
6865200444,2,3,2,0,0,3,8,2000,0
6870000150,4,2.5,2,0,0,3,9,2004,0
6882200140,3,1.5,1,0,0,4,7,1968,0
6888900115,3,1,1,0,0,2,6,1913,0
6896300375,2,1,1,0,0,5,8,1942,0
6905200050,3,3,1.5,0,2,3,8,1929,0
6908200021,3,2,1,0,2,5,7,1952,0
6909200007,3,1.75,2,0,0,3,8,2014,0
6909700437,2,1,2,0,0,3,7,1979,0
6917700305,2,1,1,0,0,3,6,1950,0
6918100170,4,3,2,0,0,3,8,1986,0
6918720100,6,3,2,0,0,3,8,1972,0
6918730130,3,1.75,1,0,0,4,7,1975,0
6926700660,2,2,3,0,0,3,9,2014,0
6928600330,5,1.75,1,0,0,3,7,1962,0
6929602721,2,1,1,0,0,3,4,1918,0
6977000040,4,3,1,0,0,3,9,1989,0
6979970140,3,2.5,2,0,0,3,8,2006,0
6979970150,3,2.5,2,0,0,3,8,2006,0
7010700110,3,2.25,2,0,0,3,7,1983,0
7010701016,1,1,1.5,0,0,3,7,1948,0
7010701383,3,2.5,1,0,0,5,7,1970,0
7011201004,3,3.25,2,0,2,3,9,2008,0
7011201306,4,4,3,0,2,3,9,2013,0
7015200790,3,1.5,1.5,0,0,3,7,1946,0
7100000250,3,1,1,0,0,4,7,1948,0
7104100050,3,2.5,1,0,0,5,7,1920,0
7123400045,2,1,1.5,0,0,4,6,1975,0
7128300630,4,2,1.5,0,0,3,8,1927,0
7129300420,3,1.75,1,0,0,5,6,1951,0
7129300500,4,2.5,1,0,0,3,7,1950,0
7129301001,4,2.75,2,0,3,5,8,1908,0
7129301578,3,3.5,2,0,3,3,8,1997,0
7129304105,4,2,1,0,1,3,7,1925,2004
7131300025,3,1,1,0,0,4,6,1916,0
7131300032,4,2,1,0,0,3,7,1955,0
7131300035,3,2.5,2,0,0,3,7,2004,0
7133300380,4,2.5,2,0,0,3,8,2014,0
7137900410,3,1,1,0,0,3,7,1983,0
7137970210,3,2,1,0,0,3,8,1995,0
7138000170,3,1.5,1,0,0,3,7,1960,0
7140200450,4,2.75,1,0,0,4,7,1980,0
7140600020,3,1,1,0,0,4,6,1959,0
7140600190,3,1.5,1,0,0,4,6,1957,0
7140600225,3,1,1,0,0,4,6,1959,0
7147600220,3,1,1,0,0,4,7,1956,0
7148200040,4,2,1,0,0,5,7,1957,0
7148700050,3,1.75,1,0,0,3,7,1952,0
7148700160,3,1.5,1.5,0,0,4,7,1952,0
7153400100,3,2.75,1,0,0,3,7,1980,0
7156200005,3,1,1,0,0,3,7,1954,0
7170200080,2,1,1,0,0,3,7,1928,0
7170200085,2,1,1,0,0,3,7,1929,0
7174800094,1,1.5,1,0,0,3,8,1940,0
7183000060,4,2.5,1,0,2,3,8,1964,0
7197300105,4,2.5,1,0,0,4,7,1976,0
7197350050,3,1.75,1,0,0,3,8,1977,0
7199320600,3,2.25,1,0,0,4,7,1977,0
7199340480,3,2.25,1,0,0,4,7,1979,0
7200001005,3,1.75,1,0,0,4,7,1964,0
7201800280,3,1.75,1,0,0,4,7,1969,0
7201800300,3,1.75,1,0,0,3,7,1969,0
7202290140,3,2.5,2,0,0,3,7,2002,0
7202300040,4,2.5,2,0,0,3,9,2003,0
7202331050,3,2.5,2,0,0,3,7,2003,0
7202340190,3,2.5,2,0,0,3,7,2004,0
7202340960,3,2.5,2,0,0,3,7,2004,0
7202341110,4,2.5,2,0,0,3,7,2004,0
7202360010,4,3.25,2,0,0,3,9,2004,0
7202360170,4,2.75,2,0,0,3,9,2005,0
7202430150,4,2.5,2,0,0,3,9,1997,0
7203000200,3,1.5,1,0,0,5,7,1966,0
7203000465,3,2,2,0,0,4,7,1972,0
7203000640,4,1,1,0,0,4,7,1969,0
7203100850,4,3.25,2,0,0,3,9,2010,0
7203102080,2,1,2,0,0,3,7,2008,0
7203102140,2,1,2,0,0,3,7,2008,0
7203140420,3,2.5,2,0,0,3,7,2010,0
7203220030,4,3.25,2,0,0,3,9,2014,0
7207900030,4,3.5,2.5,0,0,3,8,2013,0
7211340030,3,1,1,0,0,3,6,1979,0
7211350130,4,1.5,1,0,0,3,6,1980,0
7212650510,4,2.5,2,0,0,3,8,1993,0
7212651210,4,2.75,1,0,0,3,8,1992,0
7212652180,3,2,1,0,0,3,8,1993,0
7212660960,3,2.5,2,0,0,3,8,1994,0
7214400005,2,1,1,0,0,3,7,1946,0
7214700160,3,3,1,0,0,4,8,1976,0
7214810150,3,1.75,1,0,0,3,7,1979,0
7214810350,5,2.25,1,0,0,3,7,1979,0
7215420160,4,2.5,2,0,0,3,8,1994,0
7215420590,4,2.5,2,0,0,3,9,1995,0
7215720420,4,2.5,2,0,0,3,9,1999,0
7215722010,3,2.5,2,0,0,3,8,1999,0
7215730090,4,3,2,0,0,3,9,2000,0
7215730310,5,3,2,0,0,3,9,2000,0
7215730430,4,3,2,0,0,3,9,2001,0
7217400389,3,3.25,2,0,0,3,8,2007,0
7221400285,2,1,1,0,2,3,6,1957,0
7221400495,3,1.75,1,0,0,4,8,1959,0
7224000950,2,1,1,0,0,3,5,1938,0
7227800065,4,2,1,0,0,3,5,1943,0
7227800110,6,2,1,0,0,4,5,1943,0
7227800660,6,2,1,0,0,4,5,1943,0
7227801581,3,2.5,2,0,0,3,7,2013,0
7227802030,7,3,1,0,2,3,7,1963,0
7228500094,4,2,1,0,0,3,7,1943,0
7229100040,5,2.5,1.5,0,0,5,7,1963,0
7229800066,4,2.25,2,0,0,3,7,1985,0
7229900145,4,2.5,1.5,0,0,5,8,1962,0
7229900885,3,1,1,0,0,4,7,1968,0
7229900925,3,1.75,1,0,0,4,7,1967,0
7230300100,3,2,1,0,0,5,7,1972,0
7230400430,3,1.75,1,0,0,4,8,1964,0
7231501665,4,1,1.5,0,0,3,6,1925,0
7234601166,2,1.5,2,0,0,3,8,2006,0
7234601445,2,1.5,1,0,2,3,7,1943,0
7237301210,3,2.5,2,0,0,3,7,2004,0
7237501190,4,3.25,2,0,0,3,13,2004,0
7237501380,4,3.5,2,0,0,3,10,2007,0
7237550020,4,3.75,2,0,0,3,11,2000,0
7254000050,3,2.5,2,0,0,3,8,2001,0
7254200040,2,1,1,0,0,3,6,1904,0
7276100282,3,1.75,1,0,0,3,8,1942,0
7278100690,3,1.5,2,0,1,5,7,1952,0
7280300375,5,2.25,1,0,1,3,8,1965,0
7282300125,3,1,1,0,0,3,6,1953,0
7283900045,3,2.5,2,0,0,3,8,1996,0
7283900306,3,2.5,3,0,0,3,8,2007,0
7284900460,4,2.5,2,0,0,3,8,2014,0
7292700005,4,1.75,1,0,0,4,8,1959,0
7298030210,3,2.5,2,0,0,3,10,1988,0
7300200290,5,3.5,2,0,0,4,8,1983,0
7300200400,4,2.25,2,0,0,4,8,1980,0
7300400170,4,2.5,2,0,0,3,8,1998,0
7300400200,4,2.5,2,0,0,3,9,1998,0
7304300906,3,1,1.5,0,0,4,6,1947,0
7304301005,3,1,1,0,0,4,7,1947,0
7304301045,2,1,1,0,0,4,6,1947,0
7304301300,2,1,1,0,0,3,6,1947,0
7305300045,3,1,1,0,0,4,6,1948,0
7308600010,4,3.25,2,0,0,3,9,2014,0
7312900060,2,1,1,0,0,4,6,1947,0
7325600160,1,0.75,1,0,0,3,4,1967,0
7327500270,3,2.25,1,0,0,3,7,1984,0
7331900290,4,1.5,1,0,0,4,7,1960,0
7334501240,3,2.5,2,0,0,3,8,1993,0
7334600030,3,2.25,2,0,0,3,7,1992,0
7334600730,4,1.75,2,0,0,3,7,1979,0
7335400400,4,2,1,0,0,4,7,1966,0
7338200170,4,2.5,2,0,2,3,9,1992,0
7338220120,4,2.5,2,0,0,3,8,2006,0
7338402850,4,3,2,0,0,3,7,2000,0
7340601063,3,1.75,1.5,0,0,3,6,1933,1989
7346600092,2,2,1,0,0,4,6,1942,1983
7348200195,3,1,1.5,0,0,3,7,1936,0
7349400610,4,2.25,2,0,0,4,7,1978,0
7349620030,4,2.25,2,0,0,3,7,1998,0
7351000160,3,2.25,1,0,0,3,9,1979,0
7355700171,4,2.5,2,0,0,3,9,2001,0
7374600060,3,2,1,0,0,4,7,1960,0
7376300085,3,1.75,1,0,0,3,7,1959,0
7379600240,3,1.75,1,0,0,4,8,1962,0
7385300020,5,2.5,1,0,0,4,8,1968,0
7397300170,4,3.5,2,0,2,4,12,2000,0
7399100040,3,1.5,2,0,0,3,8,1966,0
7399800110,4,2.75,1.5,0,0,4,9,1983,0
7418000020,3,1.75,1,0,0,4,7,1976,0
7424700145,3,3.5,3,0,0,3,10,2008,0
7436500060,4,2.25,1,0,0,3,8,1974,0
7437100770,3,2.5,2,0,0,3,7,1993,0
7445000115,3,1.5,1.5,0,2,3,7,1940,0
7452500190,3,1.75,1,0,0,4,6,1950,0
7452500315,2,1,1,0,0,3,6,1951,0
7452500770,2,1,1,0,0,5,6,1951,0
7454000030,2,1,1,0,0,5,6,1942,0
7454000315,2,1,1,0,0,3,6,1942,0
7454001120,2,1,1,0,0,5,6,1942,0
7461420210,3,1.75,1,0,0,3,7,1979,0
7461420230,4,1.75,1,0,0,4,7,1979,0
7468900235,3,1,1,0,0,4,7,1954,0
7468900270,3,1,1,0,0,4,7,1955,0
7491010060,4,3.5,2,0,0,3,10,2001,0
7503000050,3,2.5,1,0,0,3,7,1991,0
7504000510,5,2.75,1,0,0,3,10,1976,0
7504001320,3,2.5,1,0,0,3,9,1990,0
7504020960,4,2.75,1,0,0,3,10,1979,0
7504030090,4,1.75,2,0,0,4,10,1978,0
7504030220,4,2.25,1,0,0,3,10,1979,0
7504400290,5,2.5,2,0,0,3,8,1978,0
7508200080,4,2.75,1,0,0,4,7,1964,0
7511000050,5,2.75,1,0,0,4,10,1963,0
7511200020,3,1.75,1,0,0,3,8,1984,0
7511200190,4,2.25,2,0,0,4,8,1980,0
7511800070,3,1.5,1,0,0,4,7,1962,0
7517500085,3,1.75,1.5,0,0,3,7,1914,0
7518500855,4,2,1.5,0,0,4,7,1945,0
7518500985,4,2.5,1.5,0,0,4,7,1912,0
7518501025,3,1.75,1,0,0,3,7,1908,1965
7518501140,3,2,2,0,0,3,7,1987,0
7518503065,1,1,1,0,0,3,6,1907,0
7518505345,2,1,1,0,0,4,7,1924,0
7518506715,3,2.5,3,0,0,3,10,2014,0
7518506717,3,2.5,3,0,0,3,10,2014,0
7519001990,2,1,1,0,0,4,6,1909,0
7520000616,4,2.5,1,0,0,3,7,1993,0
7520000695,3,1,1,0,0,3,6,1921,0
7522600030,3,2,1,0,0,4,7,1967,0
7522600110,3,2,1,0,0,4,7,1967,0
7523700305,4,1.5,2,0,0,4,7,1959,0
7524400250,3,2,2,0,0,4,8,1982,0
7524950210,4,2.5,2,0,0,4,9,1986,0
7524950830,3,1.75,1,0,0,4,8,1983,0
7524950870,4,2.25,2,0,0,4,8,1979,0
7525100520,2,2,1,0,0,3,8,1976,0
7525211520,3,2.5,2,0,0,3,8,1979,0
7525530100,5,3.5,2,0,2,3,10,1990,0
7525570020,4,2.5,2,0,0,3,8,1985,0
7527200110,3,2.5,2,0,0,3,8,1979,0
7539900040,4,2.5,1,0,0,3,8,1977,2003
7548300326,4,2,1,0,0,3,7,1968,0
7549800543,3,3.25,2,0,0,3,7,2008,0
7549801395,4,1.5,1.5,0,0,3,7,1925,0
7549802600,4,2,1,0,0,5,6,1910,0
7569450480,3,2.5,2,0,0,3,8,2003,0
7570060290,4,2.5,2,0,0,3,9,2014,0
7571200110,2,1,1,0,0,3,6,1943,0
7575600100,3,2.5,1,0,0,4,8,1987,0
7575610250,3,2.25,1,0,0,3,8,1986,0
7575610760,3,2.25,2,0,0,4,8,1988,0
7576700131,3,2.25,2,0,0,4,8,1919,0
7585000110,3,1,1,0,0,4,7,1967,0
7586200061,3,3.25,2,0,0,3,8,2005,0
7603100095,3,3,2,0,3,3,10,1998,0
7604410030,4,2.75,1,0,0,3,7,1981,0
7611200086,3,1.5,2,0,0,5,8,1961,0
7613700950,5,3,2,0,0,3,9,1923,0
7614100020,3,2.5,1,0,0,4,7,1981,0
7618700112,3,1.75,2,0,0,4,7,1962,0
7625701891,3,1,1,0,0,4,6,1917,0
7625702400,2,1,1,0,0,3,6,1916,0
7625702441,3,2.5,3,0,0,3,8,2006,0
7625702444,3,2.5,3,0,0,3,8,2006,0
7625702451,3,2,2,0,0,3,8,2014,0
7625703900,4,2.5,2,0,0,4,7,1954,0
7631800025,4,3.25,2,0,3,4,10,1960,2001
7633400110,3,1.5,1,0,0,4,7,1960,0
7635800180,2,1,1,0,0,4,6,1941,0
7635800600,5,2,1.5,0,0,3,6,1924,0
7642200095,3,1,1,0,0,3,7,1955,0
7645900055,2,1.5,1,0,2,3,8,1941,0
7645900235,6,2.5,2,0,0,5,8,1922,0
7646900360,3,1,1,0,0,3,7,1955,0
7655900062,3,1,1,0,0,3,7,1956,0
7657000540,4,1,1.5,0,0,3,6,1944,0
7657600195,3,1,1.5,0,0,3,6,1944,0
7663700772,4,2,1.5,0,0,4,7,1946,0
7680400140,3,3.25,2.5,0,0,3,11,1990,0
7683800010,3,1,1,0,0,4,7,1959,0
7689600650,3,3,2,0,0,3,7,1943,2005
7694600143,3,1.75,1,0,0,4,7,1957,0
7694800180,3,2.5,2,0,0,3,8,2007,0
7696500280,3,1,1,0,0,4,7,1971,0
7696610240,4,1.5,2,0,0,3,7,1975,0
7696610270,3,1.5,1,0,0,4,7,1975,0
7696620100,3,1,1,0,0,4,7,1976,0
7697100030,4,1.5,1,0,0,3,7,1946,0
7697870350,3,2,1,0,0,3,7,1986,0
7697870600,3,2.5,2,0,0,4,7,1985,0
7697920150,4,2.25,2,0,0,3,7,1991,0
7701700040,3,1.75,1.5,0,0,3,7,1976,0
7701960130,3,2.5,1.5,0,0,3,11,1990,0
7701960990,4,2.5,2,0,0,3,11,1990,0
7702080150,5,2.75,2,0,0,3,9,2007,0
7702600949,4,3.5,2,0,0,3,9,2008,0
7708000010,3,2,1,0,0,5,7,1968,0
7708200600,3,2.5,2,0,0,3,8,2009,0
7708200880,5,2.75,2,0,0,3,8,2007,0
7708300150,3,2,1,0,0,3,8,1971,0
7715600050,3,1.75,1,0,0,4,6,1944,0
7715801030,4,2.5,2,0,0,4,7,1983,0
7732100150,4,2.5,2,0,0,3,9,1987,0
7732300390,3,2.5,2,0,0,3,9,1984,0
7732410360,3,2.5,2,0,0,4,9,1987,0
7739100015,3,1.75,1,0,0,3,7,1948,0
7740100260,3,2.5,1,0,1,3,8,1952,2008
7740500070,3,2,1,0,0,3,8,1951,0
7751800115,3,1.5,1,0,0,4,7,1956,0
7760600110,3,1.5,1,0,0,3,7,1976,0
7766200013,4,2.25,1,0,0,3,1984,8,0
7767400060,4,2.5,1,0,0,4,8,1979,0
7768800280,4,3.5,2,0,0,3,9,2014,0
7772000010,4,2,1,0,0,3,8,1962,0
7784400130,6,2.75,1,0,2,4,8,1953,0
7785000230,5,3,2,0,0,4,8,1964,0
7785350490,3,2.25,2,0,0,3,10,1982,0
7785380150,4,2.75,1,0,0,3,8,2008,0
7787050180,3,2.75,2,0,0,3,9,2008,0
7787110680,3,2.5,2,0,0,3,8,1998,0
7788400170,3,1,1,0,0,3,7,1957,0
7789000120,3,1,1,0,0,3,7,1958,0
7789000235,3,1,1,0,0,3,7,1958,0
7796600070,3,1.5,1,0,0,3,7,1956,0
7804700020,3,2.5,2,0,0,3,10,1999,0
7805450810,3,2.25,2,0,0,3,10,1983,0
7813500040,4,2.5,2,0,0,3,7,2007,0
7818700410,3,1.75,1,0,0,3,7,1948,0
7821200307,2,1,1,0,0,4,7,1916,0
7831800505,3,1,1,0,0,3,6,1947,0
7846700310,2,1,1,0,0,4,7,1925,0
7846700850,3,1,1.5,0,0,3,7,1927,0
7849202190,0,0,2,0,0,3,7,1996,0
7849202231,3,2.5,2,0,0,3,7,1999,0
7849202299,0,2.5,2,0,0,3,7,1999,0
7852000500,5,2.5,2,0,0,3,7,1998,0
7852020250,4,2.5,2,0,2,3,9,2001,0
7852020340,3,2.5,2,0,0,3,8,2001,0
7852020790,3,2.5,2,0,0,3,8,2000,0
7852030330,3,2.5,2,0,0,3,7,1999,0
7852040110,3,2.5,2,0,0,3,8,1999,0
7852070090,3,2.5,2,0,2,3,9,2002,0
7852090280,4,3.25,2,0,0,3,9,2001,0
7852090750,4,2.5,2,0,0,3,8,2001,0
7852120140,4,3.5,2,0,0,3,10,2001,0
7852130100,3,2.5,2,0,0,3,7,2002,0
7852130410,3,2.5,2,0,0,3,7,2002,0
7852130460,4,3,2,0,0,3,7,2002,0
7852130550,4,2.5,2,0,0,3,7,2002,0
7852140170,4,2.5,2,0,0,3,8,2003,0
7852160170,4,3.75,2,0,3,3,11,2006,0
7852170370,3,2.5,2,0,0,3,9,2003,0
7852180340,3,2.5,2,0,0,3,7,2003,0
7852180650,3,2.5,2,0,0,3,7,2004,0
7852190410,3,2.5,2,0,0,3,8,2004,0
7852190580,3,2.5,2,0,0,3,8,2004,0
7853220610,3,2.5,2,0,2,3,8,2004,0
7853221330,4,2.5,2,0,4,3,9,2004,0
7853230200,3,2.5,2,0,0,3,7,2004,0
7853230590,4,2.5,2,0,0,3,7,2004,0
7853240200,3,2.5,2,0,0,3,9,2005,0
7853240310,4,2.5,2,0,2,3,9,2005,0
7853250160,4,2.5,2,0,0,3,8,2005,0
7853270520,4,3.25,2,0,0,3,8,2006,0
7853270940,3,2.5,2,0,0,3,7,2005,0
7853280490,4,3.5,2,0,0,3,9,2006,0
7853280620,4,3.5,2,0,0,3,9,2006,0
7853301520,5,3.25,2,0,0,3,9,2007,0
7853301570,4,2.5,2,0,0,3,9,2006,0
7853320470,4,3.5,2,0,0,3,7,2007,0
7853320550,4,2.5,2,0,0,3,7,2007,0
7853340330,3,2.75,2,0,0,3,8,2014,0
7853340660,2,2.5,2,0,2,3,8,2008,0
7853361310,4,2.5,2,0,0,3,8,2012,0
7853361370,4,2.5,2,0,0,3,8,2012,0
7853370020,3,2.75,2,0,0,3,9,2014,0
7853370100,3,2.75,2,0,0,3,9,2014,0
7853400220,3,3,2,0,0,3,9,2014,0
7853430660,5,3.25,2,0,0,3,9,2014,0
7854800090,3,3,2,0,0,3,10,1997,0
7855801670,4,3.25,2,0,3,3,12,2006,0
7856570190,4,2.75,2,0,0,4,10,1982,0
7856610130,4,2.25,2,0,0,4,9,1976,0
7856620910,4,2.5,1,0,0,4,8,1979,0
7856640180,3,2.5,1,0,0,3,10,1987,0
7856700920,4,2.5,1,0,0,4,8,1972,0
7857000716,2,1,1,0,0,3,6,1942,0
7861500150,3,2.5,1,0,0,3,7,2007,0
7867500021,3,1.5,1,0,0,3,7,1958,0
7871500280,4,2.25,2,0,0,4,9,1912,1994
7877400245,3,1,1,0,0,4,6,1962,0
7882600326,5,3.75,2,0,0,3,10,2006,0
7883603945,5,1.75,2,0,0,3,7,1905,0
7883605915,3,1,1.5,0,0,3,7,1900,0
7888000390,3,1,1,0,0,3,7,1959,0
7889600685,3,0.75,1,0,0,3,5,1948,0
7891600165,1,1,1,0,0,4,7,1907,0
7893200486,3,1,1,0,0,3,7,1958,0
7893205080,3,1.5,1,0,0,3,7,1962,0
7893207510,3,1.75,1,0,0,4,7,1973,0
7893804790,4,2.5,1,0,3,2,7,1959,0
7893808220,3,1,1,0,0,4,7,1960,0
7899800045,3,1.5,1,0,0,3,6,1973,0
7902200015,3,1.75,1,0,2,3,8,1948,0
7905200147,2,1,2,0,0,3,7,1910,0
7905370440,5,2.5,1,0,0,3,7,1975,0
7920100025,2,1,1,0,0,4,7,1947,0
7922710450,5,2.5,1.5,0,0,3,8,1973,0
7922800160,3,2,1,0,0,4,7,1963,0
7922900460,3,1.75,2,0,2,4,7,1963,0
7923250090,3,3,1,0,4,4,10,1980,0
7923600250,5,2,1.5,0,0,3,7,1960,0
7923700020,4,2,1,0,0,4,7,1960,0
7925100271,3,1.75,1,0,0,5,7,1906,0
7936000463,4,2.5,2,0,0,3,9,2006,0
7936500190,4,3.75,1.5,1,4,3,9,1955,0
7941500170,3,1,1,0,0,3,6,1967,0
7943000020,2,1,1,0,0,4,7,1980,0
7950302150,1,1,1,0,0,3,6,1906,0
7950303290,3,1.75,1,0,0,5,7,1951,0
7954300220,4,2.5,2,0,0,3,9,2000,0
7954300460,4,2.5,2,0,0,3,9,2000,0
7955040160,3,2,1,0,0,5,7,1972,0
7955050250,4,2.25,1,0,0,4,7,1973,0
7956300020,3,1,1,0,0,4,6,1962,0
7960100220,4,2.75,2,0,0,3,8,1907,2007
7963900100,3,2.5,2,0,0,4,8,1977,0
7967700530,3,1,1,0,0,3,7,1981,0
7972000010,3,1.75,1,0,0,4,7,1969,0
7972000240,3,1.75,1,0,0,3,7,1969,0
7972601270,3,2,1,0,0,3,7,1959,0
7972601950,5,3.5,2,0,0,3,7,1995,0
7972603385,2,1,1,0,0,3,6,1941,0
7972604001,5,1.75,1,0,0,4,7,1962,0
7972604425,4,1.5,1.5,0,0,3,7,1957,0
7974700150,5,3.5,2,0,0,3,10,2008,0
7977200720,3,1.75,1.5,0,0,3,7,1946,0
7977200945,3,1,1,0,0,3,7,1946,0
7979900126,3,1.5,1,0,0,3,7,1952,0
7979900145,3,1,1,0,0,3,8,1950,0
7983000200,3,1,1,0,0,3,7,1968,0
7985100190,3,2.5,2,0,0,3,8,1988,0
7985400089,4,2.5,2,0,0,3,7,2004,0
8001470480,4,2.75,2,0,0,3,11,2002,0
8001600130,3,2.5,1,0,0,3,8,1988,0
8011100047,4,2.75,2,0,0,3,10,2015,0
8011100125,4,2.75,2,0,0,3,10,2014,0
8016300250,5,2.5,1,0,0,3,8,1967,0
8018600880,2,1,1,0,0,3,6,1927,0
8019200925,5,1.75,1.5,0,0,3,6,1937,0
8021700495,3,3,2,0,0,3,9,2009,0
